gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
2465021738				CC_BY_NC_4_0	2021-04-24T21:35:38Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3717804			Milagros Barcelo		1	1.0	individuals											PRESENT								Remark by Leho Tedersoo: probably incorrect (this genus is AM)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111300																										AU													-12.0	132.0																																5646867										640789								Pteris platyzomopsis Christenh. & H.Schneid.								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Pteris	Pteris			platyzomopsis			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:35.483Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	8073210	8073210	6	7707728	7228684	392	2367	2651676		8073210	Pteris platyzomopsis	Pteris platyzomopsis Christenh. & H.Schneid.	Pteris platyzomopsis Christenh. & H.Schneid.		DWC_ARCHIVE	2025-02-06T18:04:35.483Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021737				CC_BY_NC_4_0	2019-12-20T14:43:48Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718243			Milagros Barcelo		1	1.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111762																										AU													-12.0	132.0																																5647514										442807								Hibiscus meraukensis Hochr.								Plantae	Tracheophyta	Magnoliopsida	Malvales		Malvaceae				Hibiscus	Hibiscus			meraukensis			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.487Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3935553	3935553	6	7707728	220	941	6685	3152542		3935553	Hibiscus meraukensis	Hibiscus meraukensis Hochr.	Hibiscus meraukensis Hochr.		DWC_ARCHIVE	2025-02-06T18:04:31.487Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021732				CC_BY_NC_4_0	2019-12-20T14:43:51Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718270			Milagros Barcelo		1	1.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111789																										AU													-12.0	132.0																																5647541										373266								Asteromyrtus symphyocarpa (F.Muell.) Craven								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Asteromyrtus	Asteromyrtus			symphyocarpa			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.511Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3185225	3185225	6	7707728	220	690	5014	3185224		3185225	Asteromyrtus symphyocarpa	Asteromyrtus symphyocarpa (F.Muell.) Craven	Asteromyrtus symphyocarpa (F.Muell.) Craven		DWC_ARCHIVE	2025-02-06T18:04:31.511Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									LC
2465021730				CC_BY_NC_4_0	2019-12-20T14:43:55Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718304			Milagros Barcelo		2	2.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111823																										AU													-12.0	132.0																																5647575										210348								Capillipedium spicigerum S.T.Blake								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Capillipedium	Capillipedium			spicigerum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.397Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	4105951	4105951	6	7707728	196	1369	3073	4105924		4105951	Capillipedium spicigerum	Capillipedium spicigerum S.T.Blake	Capillipedium spicigerum S.T.Blake		DWC_ARCHIVE	2025-02-06T18:04:31.397Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021717				CC_BY_NC_4_0	2019-12-20T14:43:00Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714711			Leho Tedersoo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110228																						OCEANIA				AU																																														5643734										407302								Cheilanthes austrotenuifolia H.Quirk & T.C.Chambers								Plantae	Tracheophyta	Polypodiopsida	Polypodiales		Pteridaceae				Cheilanthes	Cheilanthes			austrotenuifolia			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.554Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3747141	3747141	6	7707728	7228684	392	2367	2651736		3747141	Cheilanthes austrotenuifolia	Cheilanthes austrotenuifolia H.Quirk & T.C.Chambers	Cheilanthes austrotenuifolia H.M.Quirk & T. C.Chambers		DWC_ARCHIVE	2025-02-06T18:04:32.554Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021705				CC_BY_NC_4_0	2019-12-20T14:44:04Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718367			Milagros Barcelo		1	1.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111886																										AU													-12.0	132.0																																5647638										435373								Clerodendrum costatum R.Br.								Plantae	Tracheophyta	Magnoliopsida	Lamiales		Lamiaceae				Clerodendrum	Clerodendrum			costatum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.131Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3894199	3894199	6	7707728	220	408	2497	2925347		3894199	Clerodendrum costatum	Clerodendrum costatum R.Br.	Clerodendrum costatum R.Br.		DWC_ARCHIVE	2025-02-06T18:04:31.131Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									LC
2465021703				CC_BY_NC_4_0	2019-12-20T14:49:27Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3725267			Stijn Vaessen				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4118899																						OCEANIA				AU																																														5657165										751280								Chthonocephalus muellerianus (Sond.) P.S.Short								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Chthonocephalus	Chthonocephalus			muellerianus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:35.160Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3151055	3151055	6	7707728	220	414	3065	3151047		3151055	Chthonocephalus muellerianus	Chthonocephalus muellerianus (Sond.) P.S.Short	Chthonocephalus muellerianus P.S.Short		DWC_ARCHIVE	2025-02-06T18:04:35.160Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021687				CC_BY_NC_4_0	2021-04-24T21:33:23Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3715266			Leho Tedersoo				individuals											PRESENT								Remark by Leho Tedersoo: misleading report from AM perspective (this genus is EcM-AM)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110433																						OCEANIA				AU													-35.0	139.0																																5644303										371380								Eucalyptus sieberi L.A.S.Johnson								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Eucalyptus	Eucalyptus			sieberi			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:35.377Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	3177330	3177330	6	7707728	220	690	5014	7493935		3177330	Eucalyptus sieberi	Eucalyptus sieberi L.A.S.Johnson	Eucalyptus sieberi L.A.S. Johnson		DWC_ARCHIVE	2025-02-06T18:04:35.377Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.8_1	South Australia	AUS.8.35_1	Mount Barker			LC
2465021684				CC_BY_NC_4_0	2019-12-20T14:43:42Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718196			Milagros Barcelo		7	7.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111708																										AU													-12.0	132.0																																5647460										749498								Alysicarpus vaginalis (L.) DC.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Alysicarpus	Alysicarpus			vaginalis			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.757Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	2948605	2948605	6	7707728	220	1370	5386	2948588		2948605	Alysicarpus vaginalis	Alysicarpus vaginalis (L.) DC.	Alysicarpus vaginalis (L.) A.DC.		DWC_ARCHIVE	2025-02-06T18:04:31.757Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021671				CC_BY_NC_4_0	2019-12-20T14:47:36Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3720928			Leho Tedersoo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4114321																						OCEANIA				AU													-16.14	145.45																																5650428										506599								Calamus moti F.M.Bailey								Plantae	Tracheophyta	Liliopsida	Arecales		Arecaceae				Calamus	Calamus			moti			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:33.345Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	5294391	5294391	6	7707728	196	552	7681	8494406		5294391	Calamus moti	Calamus moti F.M.Bailey	Calamus moti F.M.Bailey		DWC_ARCHIVE	2025-02-06T18:04:33.345Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.7_1	Queensland	AUS.7.13_1	Cairns			NE
2465021666				CC_BY_NC_4_0	2019-12-20T14:43:53Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718287			Milagros Barcelo		5	5.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111806																										AU													-12.0	132.0																																5647558										536782								Verticordia cunninghamii Schauer								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Verticordia	Verticordia			cunninghamii			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.514Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	5420202	5420202	6	7707728	220	690	5014	3186971		5420202	Verticordia cunninghamii	Verticordia cunninghamii Schauer	Verticordia cunninghamii Schauer		DWC_ARCHIVE	2025-02-06T18:04:31.514Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									DD
2465021657				CC_BY_NC_4_0	2021-04-24T21:33:26Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3715281			Leho Tedersoo				individuals											PRESENT								Remark by Leho Tedersoo: misleading report from AM perspective (this genus is EcM-AM)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110448																						OCEANIA				AU													-35.0	139.0																																5644318										4658								Eucalyptus camaldulensis Dehn.								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Eucalyptus	Eucalyptus			camaldulensis			SPECIES				DOUBTFUL			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:35.369Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	3176197	3176197	6	7707728	220	690	5014	7493935		3176197	Eucalyptus camaldulensis	Eucalyptus camaldulensis Dehn.	Eucalyptus camaldulensis Dehnh.		DWC_ARCHIVE	2025-02-06T18:04:35.369Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.8_1	South Australia	AUS.8.35_1	Mount Barker			NT
2465021617				CC_BY_NC_4_0	2019-12-21T11:42:15Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3709432			Milagros Barcelo				individuals											PRESENT								Remark by Laura M. Suz: do not know	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4107151																						OCEANIA				AU																																														5638150										527695								Jacksonia floribunda Endl.								Plantae	Tracheophyta	Magnoliopsida	Fabales		Fabaceae				Jacksonia	Jacksonia			floribunda			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:34.273Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5359777	5359777	6	7707728	220	1370	5386	2975479		5359777	Jacksonia floribunda	Jacksonia floribunda Endl.	Jacksonia floribunda Endl.		DWC_ARCHIVE	2025-02-06T18:04:34.273Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021615				CC_BY_NC_4_0	2021-04-24T21:33:11Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714636			Leho Tedersoo				individuals											PRESENT								Remark by Leho Tedersoo: Thysanothus spp. are described as thysanotoid mycorrhizal	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110153																						OCEANIA				AU																																														5643659										509304								Thysanotus tenellus Endl.								Plantae	Tracheophyta	Liliopsida	Asparagales		Asparagaceae				Thysanotus	Thysanotus			tenellus			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.930Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	5304118	5304118	6	7707728	196	1169	7683	2771443		5304118	Thysanotus tenellus	Thysanotus tenellus Endl.	Thysanotus tenellus Endl.		DWC_ARCHIVE	2025-02-06T18:04:32.930Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021613				CC_BY_NC_4_0	2019-12-20T14:43:00Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714712			Leho Tedersoo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110229																						OCEANIA				AU																																														5643735										374096								Hypericum gramineum G.Forst.								Plantae	Tracheophyta	Magnoliopsida	Malpighiales		Hypericaceae				Hypericum	Hypericum			gramineum			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.554Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3189498	3189498	6	7707728	220	1414	4900406	3189452		3189498	Hypericum gramineum	Hypericum gramineum G.Forst.	Hypericum gramineum G. Forst.		DWC_ARCHIVE	2025-02-06T18:04:32.554Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021606				CC_BY_NC_4_0	2019-12-20T14:43:58Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718329			Milagros Barcelo		2	2.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111848																										AU													-12.0	132.0																																5647600										467859								Sorghum grande Lazarides								Plantae	Tracheophyta	Liliopsida	Poales		Poaceae				Sorghum	Sorghum			grande			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.206Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	4107198	4107198	6	7707728	196	1369	3073	2705180		4107198	Sorghum grande	Sorghum grande Lazarides	Sorghum grande Lazarides		DWC_ARCHIVE	2025-02-06T18:04:31.206Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021605				CC_BY_NC_4_0	2019-12-20T13:42:44Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3726047			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4119766																						OCEANIA				AU																																														5658326										751358								Vittadinia dissecta (Benth.) N.T.Burb.								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Vittadinia	Vittadinia			dissecta			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:33.220Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3138910	3138910	6	7707728	220	414	3065	3138889		3138910	Vittadinia dissecta	Vittadinia dissecta (Benth.) N.T.Burb.	Vittadinia dissecta (Benth.) N.T.Burb.		DWC_ARCHIVE	2025-02-06T18:04:33.220Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021597				CC_BY_NC_4_0	2019-12-20T14:42:20Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714325			Milagros Barcelo				individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4109844																						OCEANIA				AU																																														5643348										600891								Pterocaulon sphacelatum Benth. & Hook.f., 1873								Plantae	Tracheophyta	Magnoliopsida	Asterales		Asteraceae				Pterocaulon	Pterocaulon			sphacelatum			SPECIES				DOUBTFUL			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.800Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	7495003	7495003	6	7707728	220	414	3065	3106645		7495003	Pterocaulon sphacelatum	Pterocaulon sphacelatum Benth. & Hook.f., 1873	Pterocaulon sphacelatum Benth. & Hook.f.		DWC_ARCHIVE	2025-02-06T18:04:32.800Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									NE
2465021589				CC_BY_NC_4_0	2019-12-21T11:43:58Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3714648			Leho Tedersoo				individuals											PRESENT								Remark by Laura M. Suz: ok	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4110165																						OCEANIA				AU																																														5643671										4662								Eucalyptus dives Schauer								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Eucalyptus	Eucalyptus			dives			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:32.933Z						CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_ID_IGNORED		false	false	3176819	3176819	6	7707728	220	690	5014	7493935		3176819	Eucalyptus dives	Eucalyptus dives Schauer	Eucalyptus dives Schauer		DWC_ARCHIVE	2025-02-06T18:04:32.933Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									LC
2465021578				CC_BY_NC_4_0	2021-04-24T21:35:43Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718268			Milagros Barcelo		4	4.0	individuals											PRESENT								Remark by Leho Tedersoo: incorrect report (this genus is EcM)	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111787																										AU													-12.0	132.0																																5647539										371398								Allosyncarpia ternata S.T.Blake								Plantae	Tracheophyta	Magnoliopsida	Myrtales		Myrtaceae				Allosyncarpia	Allosyncarpia			ternata			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.516Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	3177386	3177386	6	7707728	220	690	5014	3177385		3177386	Allosyncarpia ternata	Allosyncarpia ternata S.T.Blake	Allosyncarpia ternata S.T.Blake		DWC_ARCHIVE	2025-02-06T18:04:31.516Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									DD
2465021575				CC_BY_NC_4_0	2019-12-21T11:45:32Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3717617			Leho Tedersoo		1	1.0	individuals											PRESENT								Remark by Laura M. Suz: ok	<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111113																						OCEANIA				AU													-42.68167	146.70333																																5646680										5895								Nothofagus cunninghamii (Hook.) Oerst.								Plantae	Tracheophyta	Magnoliopsida	Fagales		Nothofagaceae				Nothofagus	Nothofagus			cunninghamii			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:33.518Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED		true	false	2874928	2874928	6	7707728	220	1354	8803	2874877		2874928	Nothofagus cunninghamii	Nothofagus cunninghamii (Hook.) Oerst.	Nothofagus cunninghamii (Hook.) Oerst.		DWC_ARCHIVE	2025-02-06T18:04:33.518Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE	AUS	Australia	AUS.9_1	Tasmania	AUS.9.8_1	Derwent Valley			VU
2465021569				CC_BY_NC_4_0	2019-12-20T14:43:59Z			Kessy Abarenkov				81127			FungalRoot - Mycorrhiza intensity project		HUMAN_OBSERVATION				3718338			Milagros Barcelo		1	1.0	individuals											PRESENT									<method-wrapper '__str__' of NoneType object at 0x9076e0>										https://app.plutof.ut.ee/event/view/4111857																										AU													-12.0	132.0																																5647609										583288								Grevillea dryandri R.Br.								Plantae	Tracheophyta	Magnoliopsida	Proteales		Proteaceae				Grevillea	Grevillea			dryandri			SPECIES				ACCEPTED			744edc21-8dd2-474e-8a0b-b8c3d56a3c2d	EE	2025-02-06T18:04:31.134Z						GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;TAXON_MATCH_TAXON_ID_IGNORED		true	true	7287531	7287531	6	7707728	220	400	2414	7940744		7287531	Grevillea dryandri	Grevillea dryandri R.Br.	Grevillea dryandri R.Br.		DWC_ARCHIVE	2025-02-06T18:04:31.134Z	2025-01-23T13:33:20.411Z	true			false	OCEANIA	EUROPE									LC
